loan_id,month_end,days_past_due,pd_estimate,lgd_estimate,prev_dpd
LOAN000887,2024-01-31,0,0.1612,0.2129,0.0
LOAN000984,2024-01-31,30,0.025,0.3606,0.0
LOAN000835,2024-01-31,30,0.2093,0.3028,90.0
LOAN000700,2024-01-31,0,0.1933,0.8539,60.0
LOAN000222,2024-01-31,0,0.2619,0.8611,0.0
LOAN000239,2024-01-31,30,0.0933,0.4686,60.0
LOAN000229,2024-01-31,30,0.1807,0.795,90.0
LOAN000178,2024-01-31,0,0.1099,0.6109,0.0
LOAN000551,2024-01-31,0,0.1745,0.4019,0.0
LOAN000332,2024-01-31,0,0.2118,0.5067,0.0
LOAN000827,2024-01-31,0,0.08,0.3016,0.0
LOAN000596,2024-01-31,0,0.1952,0.3085,30.0
LOAN000675,2024-01-31,0,0.1688,0.2844,30.0
LOAN000122,2024-01-31,0,0.095,0.8563,0.0
LOAN000001,2024-01-31,0,0.1145,0.3533,0.0
LOAN000826,2024-01-31,0,0.2957,0.2244,0.0
LOAN000365,2024-01-31,0,0.0162,0.5929,0.0
LOAN000826,2024-01-31,30,0.1166,0.3177,0.0
LOAN000096,2024-01-31,0,0.2271,0.7586,0.0
LOAN000533,2024-01-31,0,0.219,0.7102,0.0
LOAN000461,2024-01-31,60,0.0431,0.6698,0.0
LOAN000008,2024-01-31,0,0.0999,0.2586,30.0
LOAN000805,2024-01-31,0,0.2963,0.449,0.0
LOAN000867,2024-01-31,0,0.1166,0.4839,60.0
LOAN000740,2024-01-31,0,0.2355,0.5033,0.0
LOAN000443,2024-01-31,0,0.0236,0.7149,0.0
LOAN000185,2024-01-31,0,0.2685,0.6917,0.0
LOAN000919,2024-01-31,30,0.1253,0.2108,0.0
LOAN000538,2024-01-31,90,0.0456,0.2183,0.0
LOAN000339,2024-01-31,90,0.177,0.7834,0.0
LOAN000068,2024-01-31,0,0.1051,0.6859,0.0
LOAN000329,2024-01-31,30,0.0356,0.4343,60.0
LOAN000190,2024-01-31,60,0.1234,0.6805,0.0
LOAN000407,2024-01-31,0,0.2569,0.5111,0.0
LOAN000677,2024-01-31,0,0.0648,0.3586,60.0
LOAN000233,2024-01-31,0,0.0502,0.7781,0.0
LOAN000189,2024-01-31,0,0.2203,0.8362,0.0
LOAN000599,2024-01-31,60,0.1185,0.5744,0.0
LOAN000837,2024-01-31,0,0.0693,0.4864,30.0
LOAN000073,2024-01-31,30,0.0945,0.5253,0.0
LOAN000141,2024-01-31,0,0.2989,0.8404,0.0
LOAN000305,2024-01-31,0,0.2745,0.3608,0.0
LOAN000240,2024-01-31,0,0.118,0.2856,0.0
LOAN000569,2024-01-31,0,0.2481,0.3817,0.0
LOAN000346,2024-01-31,0,0.0347,0.5359,0.0
LOAN000818,2024-01-31,0,0.2803,0.5928,30.0
LOAN000561,2024-02-29,0,0.0385,0.868,30.0
LOAN000822,2024-02-29,0,0.1918,0.6864,0.0
LOAN000525,2024-02-29,30,0.0264,0.3702,0.0
LOAN000561,2024-02-29,0,0.267,0.7748,0.0
LOAN000861,2024-02-29,0,0.1399,0.8827,0.0
LOAN000758,2024-02-29,0,0.0932,0.5419,0.0
LOAN000940,2024-02-29,0,0.0516,0.7589,60.0
LOAN000760,2024-02-29,30,0.0496,0.232,30.0
LOAN000823,2024-02-29,0,0.1917,0.8639,0.0
LOAN000244,2024-02-29,0,0.2415,0.4429,0.0
LOAN000277,2024-02-29,0,0.2072,0.64,0.0
LOAN000427,2024-02-29,90,0.0693,0.6431,0.0
LOAN000418,2024-02-29,0,0.2215,0.4608,0.0
LOAN000390,2024-02-29,0,0.1954,0.8235,0.0
LOAN000401,2024-02-29,0,0.2395,0.8807,30.0
LOAN000018,2024-02-29,0,0.126,0.6262,60.0
LOAN000642,2024-02-29,60,0.1256,0.3207,0.0
LOAN000922,2024-02-29,90,0.1855,0.7608,0.0
LOAN000392,2024-02-29,0,0.1472,0.5487,0.0
LOAN000477,2024-02-29,0,0.2742,0.3014,0.0
LOAN000966,2024-02-29,30,0.0204,0.7467,0.0
LOAN000354,2024-02-29,0,0.0942,0.5319,0.0
LOAN000279,2024-02-29,0,0.254,0.4896,0.0
LOAN000046,2024-02-29,0,0.0746,0.5822,0.0
LOAN000271,2024-02-29,0,0.057,0.2692,30.0
LOAN000452,2024-02-29,30,0.2423,0.6458,0.0
LOAN000823,2024-02-29,0,0.0632,0.8103,0.0
LOAN000610,2024-02-29,0,0.0479,0.2939,0.0
LOAN000138,2024-02-29,0,0.0123,0.6546,0.0
LOAN000212,2024-02-29,90,0.1504,0.6081,0.0
LOAN000603,2024-02-29,0,0.1677,0.8433,0.0
LOAN000722,2024-02-29,0,0.1007,0.8407,0.0
LOAN000999,2024-02-29,0,0.0152,0.4265,0.0
LOAN000004,2024-02-29,0,0.1471,0.3742,0.0
LOAN000108,2024-02-29,0,0.2276,0.4272,0.0
LOAN000381,2024-02-29,0,0.0321,0.5356,0.0
LOAN000052,2024-02-29,30,0.1562,0.3416,60.0
LOAN000762,2024-02-29,60,0.1035,0.2114,0.0
LOAN000245,2024-02-29,90,0.1782,0.3908,
LOAN000477,2024-02-29,0,0.1189,0.3057,0.0
LOAN000210,2024-02-29,0,0.1392,0.7918,0.0
LOAN000153,2024-02-29,0,0.1894,0.6698,0.0
LOAN000229,2024-02-29,60,0.1018,0.2133,30.0
LOAN000230,2024-02-29,0,0.1791,0.2704,0.0
LOAN000104,2024-02-29,0,0.2355,0.4649,0.0
LOAN000801,2024-02-29,90,0.2276,0.4355,0.0
LOAN000002,2024-02-29,0,0.2247,0.7995,0.0
LOAN000958,2024-02-29,30,0.0368,0.7701,0.0
LOAN000225,2024-02-29,30,0.1617,0.6942,0.0
LOAN000119,2024-02-29,0,0.2814,0.6376,30.0
LOAN000512,2024-02-29,0,0.2741,0.7245,0.0
LOAN000050,2024-02-29,90,0.0484,0.7428,60.0
LOAN000133,2024-02-29,60,0.053,0.4003,0.0
LOAN000047,2024-02-29,0,0.2354,0.7667,0.0
LOAN000584,2024-02-29,0,0.2712,0.5691,30.0
LOAN000118,2024-02-29,0,0.1263,0.2065,0.0
LOAN000665,2024-02-29,0,0.2159,0.5066,0.0
LOAN000857,2024-02-29,0,0.2071,0.4148,30.0
LOAN000263,2024-02-29,0,0.1263,0.4947,0.0
LOAN000596,2024-02-29,0,0.0505,0.7526,0.0
LOAN000615,2024-02-29,30,0.0526,0.6373,0.0
LOAN000291,2024-02-29,0,0.0411,0.5155,30.0
LOAN000643,2024-02-29,0,0.1538,0.5429,0.0
LOAN000428,2024-02-29,60,0.0595,0.6378,0.0
LOAN000582,2024-02-29,60,0.0496,0.8854,60.0
LOAN000986,2024-02-29,0,0.2232,0.3056,0.0
LOAN000079,2024-02-29,0,0.0313,0.597,0.0
LOAN000948,2024-02-29,30,0.2582,0.4567,0.0
LOAN000513,2024-02-29,0,0.162,0.7022,0.0
LOAN000374,2024-02-29,30,0.0614,0.2474,0.0
LOAN000871,2024-02-29,90,0.1012,0.3324,60.0
LOAN000246,2024-02-29,60,0.1573,0.3021,0.0
LOAN000134,2024-02-29,0,0.0407,0.3682,0.0
LOAN000031,2024-02-29,90,0.181,0.5641,0.0
LOAN000036,2024-02-29,0,0.2584,0.5315,0.0
LOAN000378,2024-02-29,0,0.1869,0.8534,0.0
LOAN000044,2024-02-29,30,0.2639,0.3672,0.0
LOAN000653,2024-02-29,0,0.0244,0.6744,0.0
LOAN000955,2024-02-29,60,0.0553,0.5773,90.0
LOAN000600,2024-02-29,0,0.1168,0.3041,0.0
LOAN000000,2024-02-29,0,0.1108,0.3703,0.0
LOAN000293,2024-02-29,0,0.0998,0.6697,
LOAN000211,2024-02-29,0,0.1091,0.3753,0.0
LOAN000980,2024-02-29,0,0.1344,0.5741,0.0
LOAN000393,2024-02-29,0,0.2499,0.6837,0.0
LOAN000771,2024-02-29,0,0.1434,0.7515,30.0
LOAN000026,2024-02-29,0,0.0822,0.3696,0.0
LOAN000249,2024-02-29,30,0.2168,0.4792,0.0
LOAN000546,2024-02-29,0,0.0126,0.4595,0.0
LOAN000355,2024-02-29,0,0.0357,0.6862,0.0
LOAN000962,2024-02-29,60,0.0813,0.8214,0.0
LOAN000660,2024-02-29,0,0.1583,0.7548,60.0
LOAN000609,2024-02-29,0,0.0852,0.829,60.0
LOAN000092,2024-02-29,0,0.1849,0.3387,0.0
LOAN000224,2024-02-29,0,0.0594,0.763,0.0
LOAN000213,2024-02-29,0,0.0652,0.4131,0.0
LOAN000179,2024-02-29,90,0.2701,0.2231,0.0
LOAN000690,2024-02-29,30,0.0304,0.3413,0.0
LOAN000130,2024-02-29,0,0.1511,0.8365,0.0
LOAN000456,2024-02-29,0,0.2478,0.8084,0.0
LOAN000467,2024-02-29,0,0.1051,0.7019,90.0
LOAN000317,2024-02-29,0,0.1453,0.2216,60.0
LOAN000874,2024-02-29,0,0.125,0.835,0.0
LOAN000622,2024-02-29,0,0.1675,0.4366,30.0
LOAN000376,2024-02-29,0,0.1578,0.5413,0.0
LOAN000038,2024-02-29,60,0.2765,0.3575,0.0
LOAN000676,2024-02-29,60,0.1959,0.5647,0.0
LOAN000628,2024-02-29,30,0.0544,0.6986,0.0
LOAN000398,2024-02-29,30,0.2507,0.4059,0.0
LOAN000803,2024-02-29,0,0.1769,0.6296,0.0
LOAN000795,2024-02-29,30,0.073,0.639,0.0
LOAN000391,2024-02-29,0,0.0554,0.8569,0.0
LOAN000760,2024-02-29,30,0.1764,0.8861,30.0
LOAN000088,2024-02-29,60,0.1381,0.6232,0.0
LOAN000657,2024-02-29,90,0.2558,0.2399,30.0
LOAN000931,2024-02-29,90,0.2106,0.4181,60.0
LOAN000404,2024-02-29,0,0.2015,0.5514,0.0
LOAN000085,2024-02-29,0,0.0341,0.3198,90.0
LOAN000765,2024-02-29,60,0.1353,0.2056,0.0
LOAN000909,2024-02-29,0,0.069,0.8266,30.0
LOAN000391,2024-02-29,0,0.2758,0.82,0.0
LOAN000845,2024-02-29,0,0.2727,0.4799,30.0
LOAN000081,2024-02-29,0,0.2322,0.462,0.0
LOAN000695,2024-02-29,60,0.2232,0.6468,0.0
LOAN000875,2024-02-29,30,0.1103,0.6553,60.0
LOAN000872,2024-02-29,90,0.2986,0.3725,0.0
LOAN000053,2024-02-29,0,0.2336,0.791,30.0
LOAN000724,2024-02-29,60,0.099,0.4864,0.0
LOAN000920,2024-02-29,30,0.2858,0.8918,30.0
LOAN000570,2024-02-29,0,0.2244,0.7491,0.0
LOAN000766,2024-02-29,60,0.2329,0.2411,0.0
LOAN000374,2024-02-29,0,0.2544,0.3509,30.0
LOAN000449,2024-02-29,0,0.1072,0.8908,0.0
LOAN000444,2024-02-29,30,0.2048,0.7377,0.0
LOAN000437,2024-02-29,0,0.0337,0.5541,0.0
LOAN000022,2024-02-29,0,0.0171,0.8678,0.0
LOAN000778,2024-02-29,0,0.083,0.3978,0.0
LOAN000553,2024-02-29,30,0.2264,0.3079,0.0
LOAN000954,2024-02-29,30,0.0277,0.6841,0.0
LOAN000766,2024-02-29,30,0.1605,0.673,60.0
LOAN000875,2024-02-29,0,0.293,0.2743,30.0
LOAN000648,2024-02-29,30,0.2795,0.7777,60.0
LOAN000101,2024-02-29,0,0.1183,0.7162,0.0
LOAN000520,2024-02-29,30,0.0247,0.6601,0.0
LOAN000355,2024-02-29,0,0.1293,0.5177,0.0
LOAN000560,2024-02-29,0,0.2209,0.2769,0.0
LOAN000260,2024-02-29,0,0.0486,0.2532,0.0
LOAN000178,2024-02-29,0,0.2676,0.5898,0.0
LOAN000632,2024-02-29,30,0.1222,0.3636,0.0
LOAN000374,2024-02-29,30,0.2425,0.7437,0.0
LOAN000273,2024-02-29,0,0.0102,0.6752,30.0
LOAN000593,2024-02-29,0,0.2757,0.8133,60.0
LOAN000690,2024-02-29,0,0.0646,0.2797,30.0
LOAN000075,2024-02-29,0,0.2804,0.7311,0.0
LOAN000627,2024-02-29,60,0.1612,0.7667,0.0
LOAN000340,2024-02-29,0,0.0508,0.7979,0.0
LOAN000243,2024-02-29,0,0.2122,0.7356,0.0
LOAN000840,2024-02-29,0,0.1686,0.5548,0.0
LOAN000597,2024-02-29,0,0.2388,0.5488,0.0
LOAN000817,2024-02-29,30,0.1238,0.6231,30.0
LOAN000027,2024-02-29,0,0.1224,0.7336,0.0
LOAN000241,2024-02-29,0,0.2258,0.4639,0.0
LOAN000782,2024-02-29,0,0.2501,0.3325,30.0
LOAN000675,2024-02-29,60,0.0506,0.5584,0.0
LOAN000453,2024-02-29,0,0.1219,0.7446,60.0
LOAN000758,2024-02-29,0,0.2079,0.714,0.0
LOAN000236,2024-02-29,0,0.206,0.2008,0.0
LOAN000731,2024-02-29,0,0.2517,0.2324,0.0
LOAN000035,2024-02-29,0,0.0886,0.4406,90.0
LOAN000688,2024-02-29,0,0.1302,0.3592,0.0
LOAN000608,2024-02-29,60,0.1771,0.6226,0.0
LOAN000537,2024-02-29,0,0.2287,0.5058,0.0
LOAN000097,2024-02-29,0,0.012,0.4128,0.0
LOAN000527,2024-02-29,60,0.1181,0.2234,0.0
LOAN000439,2024-02-29,60,0.0908,0.8511,0.0
LOAN000274,2024-02-29,0,0.1168,0.4983,0.0
LOAN000909,2024-02-29,30,0.2987,0.7901,0.0
LOAN000388,2024-02-29,60,0.0907,0.5492,60.0
LOAN000017,2024-02-29,90,0.2198,0.3197,0.0
LOAN000013,2024-02-29,0,0.12,0.5058,0.0
LOAN000161,2024-02-29,0,0.0217,0.2596,0.0
LOAN000542,2024-02-29,0,0.2743,0.5735,90.0
LOAN000133,2024-02-29,0,0.146,0.7598,60.0
LOAN000789,2024-02-29,90,0.1949,0.5228,60.0
LOAN000835,2024-02-29,90,0.1741,0.5063,30.0
LOAN000222,2024-02-29,90,0.0669,0.3615,0.0
LOAN000227,2024-02-29,0,0.0106,0.5679,60.0
LOAN000251,2024-02-29,0,0.2707,0.811,0.0
LOAN000756,2024-02-29,0,0.2579,0.5156,60.0
LOAN000867,2024-02-29,0,0.2566,0.4114,0.0
LOAN000762,2024-02-29,0,0.1073,0.6846,60.0
LOAN000727,2024-02-29,30,0.1645,0.7829,60.0
LOAN000989,2024-02-29,60,0.1209,0.5703,30.0
LOAN000006,2024-02-29,0,0.2091,0.7707,0.0
LOAN000411,2024-02-29,60,0.2192,0.5509,60.0
LOAN000836,2024-02-29,30,0.2929,0.2179,30.0
LOAN000055,2024-02-29,0,0.1474,0.7829,0.0
LOAN000063,2024-02-29,60,0.0188,0.2593,0.0
LOAN000747,2024-02-29,60,0.2996,0.7808,60.0
LOAN000145,2024-02-29,0,0.2004,0.8114,0.0
LOAN000127,2024-02-29,30,0.0567,0.7135,0.0
LOAN000146,2024-02-29,0,0.0604,0.2555,90.0
LOAN000010,2024-02-29,0,0.077,0.8524,90.0
LOAN000722,2024-02-29,0,0.2564,0.2916,0.0
LOAN000898,2024-02-29,60,0.0443,0.6473,0.0
LOAN000413,2024-02-29,0,0.2847,0.8346,0.0
LOAN000255,2024-02-29,0,0.0703,0.3955,0.0
LOAN000598,2024-02-29,90,0.1979,0.6535,0.0
LOAN000443,2024-02-29,30,0.1793,0.7958,0.0
LOAN000313,2024-02-29,0,0.2574,0.7005,0.0
LOAN000089,2024-02-29,30,0.0132,0.8419,30.0
LOAN000988,2024-02-29,0,0.0265,0.2366,60.0
LOAN000357,2024-02-29,0,0.1058,0.3839,0.0
LOAN000698,2024-02-29,0,0.0355,0.239,0.0
LOAN000089,2024-02-29,0,0.1717,0.2618,30.0
LOAN000586,2024-02-29,0,0.0733,0.5595,0.0
LOAN000366,2024-02-29,60,0.2136,0.3547,60.0
LOAN000273,2024-02-29,60,0.1215,0.3456,0.0
LOAN000439,2024-02-29,90,0.2142,0.6801,60.0
LOAN000385,2024-02-29,0,0.2569,0.7766,30.0
LOAN000014,2024-02-29,90,0.0719,0.7371,0.0
LOAN000724,2024-02-29,0,0.1602,0.7585,60.0
LOAN000674,2024-02-29,90,0.2833,0.5661,0.0
LOAN000209,2024-02-29,0,0.2046,0.7455,0.0
LOAN000312,2024-02-29,0,0.1779,0.8129,60.0
LOAN000272,2024-02-29,30,0.0547,0.7796,60.0
LOAN000122,2024-02-29,0,0.1391,0.471,0.0
LOAN000207,2024-02-29,0,0.0822,0.4503,0.0
LOAN000911,2024-02-29,60,0.2777,0.6577,0.0
LOAN000015,2024-02-29,0,0.0657,0.4936,90.0
LOAN000855,2024-02-29,0,0.0256,0.3488,0.0
LOAN000994,2024-02-29,0,0.0557,0.6759,60.0
LOAN000309,2024-02-29,0,0.0187,0.6093,0.0
LOAN000268,2024-02-29,0,0.1078,0.7974,0.0
LOAN000630,2024-02-29,0,0.2464,0.4832,0.0
LOAN000574,2024-02-29,0,0.2539,0.4682,60.0
LOAN000107,2024-02-29,0,0.083,0.7766,0.0
LOAN000400,2024-02-29,0,0.2832,0.2561,0.0
LOAN000011,2024-02-29,30,0.0865,0.2053,30.0
LOAN000426,2024-02-29,0,0.1635,0.5882,0.0
LOAN000209,2024-02-29,0,0.1352,0.2875,0.0
LOAN000360,2024-02-29,0,0.112,0.7019,0.0
LOAN000124,2024-02-29,60,0.1707,0.4462,0.0
LOAN000361,2024-02-29,0,0.1672,0.8178,0.0
LOAN000474,2024-02-29,0,0.2069,0.8951,90.0
LOAN000242,2024-02-29,0,0.0649,0.2752,0.0
LOAN000896,2024-02-29,0,0.0938,0.4443,30.0
LOAN000447,2024-02-29,0,0.0324,0.4695,0.0
LOAN000420,2024-02-29,0,0.2321,0.4392,60.0
LOAN000578,2024-02-29,0,0.2375,0.8048,90.0
LOAN000292,2024-02-29,60,0.1973,0.4574,30.0
LOAN000642,2024-02-29,0,0.2789,0.4327,60.0
LOAN000560,2024-02-29,60,0.1498,0.381,0.0
LOAN000819,2024-02-29,90,0.0476,0.4212,0.0
LOAN000381,2024-02-29,0,0.1772,0.8729,0.0
LOAN000009,2024-02-29,60,0.0257,0.2198,0.0
LOAN000838,2024-02-29,0,0.2042,0.7281,0.0
LOAN000302,2024-02-29,60,0.2717,0.3716,30.0
LOAN000442,2024-02-29,0,0.0279,0.5135,0.0
LOAN000297,2024-02-29,0,0.1507,0.8472,0.0
LOAN000427,2024-02-29,30,0.0929,0.4543,90.0
LOAN000479,2024-02-29,90,0.159,0.3422,0.0
LOAN000203,2024-02-29,30,0.235,0.4647,60.0
LOAN000253,2024-02-29,0,0.1104,0.726,60.0
LOAN000727,2024-02-29,90,0.1686,0.755,30.0
LOAN000709,2024-02-29,60,0.0131,0.4294,0.0
LOAN000377,2024-02-29,0,0.0537,0.4807,0.0
LOAN000280,2024-02-29,30,0.0625,0.2084,0.0
LOAN000813,2024-02-29,0,0.1087,0.7424,30.0
LOAN000691,2024-02-29,0,0.2927,0.4425,0.0
LOAN000001,2024-02-29,0,0.1539,0.8107,0.0
LOAN000170,2024-02-29,0,0.2189,0.5143,0.0
LOAN000115,2024-02-29,0,0.1294,0.7437,30.0
LOAN000181,2024-02-29,0,0.1301,0.8582,0.0
LOAN000834,2024-02-29,0,0.0421,0.8737,30.0
LOAN000821,2024-02-29,0,0.1466,0.8438,0.0
LOAN000678,2024-02-29,0,0.1833,0.2436,30.0
LOAN000810,2024-02-29,0,0.1282,0.7467,0.0
LOAN000249,2024-02-29,0,0.1223,0.6674,30.0
LOAN000696,2024-02-29,0,0.1019,0.4354,30.0
LOAN000983,2024-02-29,30,0.0767,0.8743,0.0
LOAN000348,2024-02-29,30,0.1157,0.5373,0.0
LOAN000025,2024-02-29,30,0.1484,0.8776,0.0
LOAN000226,2024-02-29,60,0.2325,0.4477,0.0
LOAN000508,2024-02-29,30,0.0926,0.8558,90.0
LOAN000902,2024-02-29,0,0.2361,0.7988,0.0
LOAN000880,2024-02-29,0,0.1833,0.475,30.0
LOAN000572,2024-02-29,30,0.0916,0.8993,30.0
LOAN000966,2024-02-29,30,0.1117,0.3761,30.0
LOAN000325,2024-02-29,60,0.1283,0.7973,0.0
LOAN000661,2024-02-29,90,0.2226,0.2139,0.0
LOAN000734,2024-02-29,60,0.012,0.6768,0.0
LOAN000420,2024-02-29,0,0.2182,0.8538,0.0
LOAN000876,2024-02-29,0,0.2454,0.7958,0.0
LOAN000285,2024-02-29,0,0.1672,0.8775,0.0
LOAN000235,2024-02-29,30,0.1738,0.2696,30.0
LOAN000483,2024-02-29,0,0.0485,0.5192,0.0
LOAN000024,2024-02-29,0,0.1113,0.6124,0.0
LOAN000163,2024-02-29,0,0.1171,0.4109,0.0
LOAN000886,2024-02-29,30,0.255,0.6753,0.0
LOAN000388,2024-02-29,0,0.1361,0.6709,60.0
LOAN000798,2024-02-29,90,0.1133,0.8138,0.0
LOAN000384,2024-02-29,0,0.0416,0.2429,90.0
LOAN000545,2024-02-29,0,0.2997,0.3164,0.0
LOAN000678,2024-02-29,0,0.0551,0.7463,0.0
LOAN000338,2024-02-29,0,0.1487,0.7682,30.0
LOAN000967,2024-02-29,0,0.086,0.5245,0.0
LOAN000628,2024-02-29,30,0.2162,0.6164,30.0
LOAN000283,2024-02-29,60,0.1225,0.2317,30.0
LOAN000989,2024-02-29,0,0.0634,0.8066,60.0
LOAN000652,2024-02-29,0,0.2775,0.8763,0.0
LOAN000693,2024-02-29,0,0.1183,0.5696,0.0
LOAN000725,2024-02-29,0,0.1245,0.8793,0.0
LOAN000472,2024-02-29,0,0.2444,0.746,0.0
LOAN000149,2024-02-29,0,0.1828,0.3923,60.0
LOAN000325,2024-02-29,0,0.1695,0.2681,60.0
LOAN000960,2024-02-29,0,0.0506,0.3923,30.0
LOAN000702,2024-02-29,30,0.0869,0.3184,0.0
LOAN000243,2024-02-29,0,0.1566,0.209,0.0
LOAN000528,2024-02-29,0,0.1525,0.2957,90.0
LOAN000841,2024-02-29,30,0.2672,0.247,0.0
LOAN000469,2024-02-29,90,0.1789,0.859,0.0
LOAN000769,2024-02-29,0,0.1298,0.6582,0.0
LOAN000069,2024-02-29,0,0.2128,0.3534,0.0
LOAN000356,2024-02-29,0,0.2076,0.5744,0.0
LOAN000814,2024-02-29,0,0.0895,0.7291,90.0
LOAN000816,2024-02-29,0,0.2846,0.3261,0.0
LOAN000400,2024-02-29,30,0.2808,0.324,0.0
LOAN000892,2024-02-29,0,0.0742,0.4989,0.0
LOAN000502,2024-02-29,60,0.1997,0.3973,30.0
LOAN000129,2024-02-29,0,0.2312,0.6599,0.0
LOAN000613,2024-02-29,0,0.2727,0.8542,60.0
LOAN000605,2024-02-29,0,0.2429,0.6472,0.0
LOAN000250,2024-02-29,0,0.0641,0.5706,0.0
LOAN000174,2024-02-29,0,0.1043,0.5872,60.0
LOAN000804,2024-02-29,30,0.2243,0.586,0.0
LOAN000621,2024-02-29,0,0.1235,0.643,30.0
LOAN000949,2024-02-29,0,0.2617,0.325,0.0
LOAN000108,2024-02-29,0,0.0785,0.5818,0.0
LOAN000260,2024-02-29,30,0.1537,0.8484,0.0
LOAN000793,2024-02-29,0,0.162,0.356,30.0
LOAN000856,2024-02-29,0,0.0763,0.8285,0.0
LOAN000181,2024-02-29,0,0.2785,0.8397,0.0
LOAN000642,2024-02-29,30,0.0113,0.7668,0.0
LOAN000869,2024-02-29,0,0.1776,0.6712,0.0
LOAN000956,2024-02-29,30,0.2161,0.3233,0.0
LOAN000480,2024-02-29,0,0.2159,0.3214,0.0
LOAN000435,2024-02-29,0,0.1234,0.7569,60.0
LOAN000784,2024-02-29,60,0.0726,0.2823,30.0
LOAN000847,2024-02-29,30,0.2053,0.3508,0.0
LOAN000609,2024-02-29,0,0.0549,0.4556,0.0
LOAN000589,2024-02-29,30,0.292,0.5158,0.0
LOAN000746,2024-02-29,0,0.0478,0.3279,0.0
LOAN000917,2024-02-29,0,0.2155,0.4281,0.0
LOAN000728,2024-02-29,30,0.1788,0.5434,30.0
LOAN000752,2024-02-29,0,0.0215,0.895,0.0
LOAN000282,2024-02-29,0,0.0811,0.3884,0.0
LOAN000515,2024-02-29,0,0.1817,0.7213,60.0
LOAN000243,2024-02-29,0,0.2835,0.422,0.0
LOAN000087,2024-02-29,0,0.1289,0.4857,30.0
LOAN000959,2024-02-29,0,0.0289,0.393,0.0
LOAN000624,2024-02-29,0,0.0857,0.5641,0.0
LOAN000492,2024-02-29,0,0.0314,0.4289,90.0
LOAN000451,2024-02-29,0,0.0275,0.2424,0.0
LOAN000177,2024-02-29,0,0.1803,0.3942,90.0
LOAN000104,2024-02-29,0,0.1662,0.7065,0.0
LOAN000259,2024-02-29,0,0.2793,0.6442,0.0
LOAN000073,2024-02-29,0,0.1996,0.6888,30.0
LOAN000605,2024-02-29,0,0.2389,0.3866,0.0
LOAN000161,2024-02-29,0,0.2867,0.3722,0.0
LOAN000132,2024-02-29,0,0.1758,0.4404,0.0
LOAN000090,2024-02-29,30,0.0553,0.8926,0.0
LOAN000445,2024-02-29,60,0.2916,0.2089,0.0
LOAN000374,2024-02-29,0,0.019,0.3446,30.0
LOAN000076,2024-02-29,0,0.2375,0.5631,60.0
LOAN000508,2024-02-29,90,0.1073,0.4237,30.0
LOAN000140,2024-02-29,0,0.2957,0.6475,30.0
LOAN000227,2024-02-29,0,0.188,0.5247,0.0
LOAN000431,2024-02-29,0,0.2693,0.5209,30.0
LOAN000214,2024-02-29,0,0.0391,0.756,0.0
LOAN000134,2024-02-29,0,0.0735,0.8657,0.0
LOAN000655,2024-02-29,60,0.1179,0.8029,0.0
LOAN000632,2024-02-29,60,0.1877,0.2392,30.0
LOAN000051,2024-02-29,30,0.2289,0.8835,60.0
LOAN000726,2024-02-29,0,0.0815,0.3866,0.0
LOAN000947,2024-02-29,0,0.2309,0.7222,90.0
LOAN000053,2024-02-29,0,0.0552,0.2549,0.0
LOAN000549,2024-02-29,0,0.1206,0.295,0.0
LOAN000980,2024-02-29,0,0.0462,0.2323,0.0
LOAN000897,2024-02-29,30,0.2729,0.8775,60.0
LOAN000294,2024-02-29,0,0.1964,0.5215,0.0
LOAN000635,2024-02-29,0,0.2367,0.6817,0.0
LOAN000099,2024-02-29,30,0.0234,0.3279,0.0
LOAN000245,2024-02-29,0,0.0433,0.2783,90.0
LOAN000272,2024-02-29,30,0.297,0.4878,30.0
LOAN000979,2024-02-29,30,0.1164,0.5181,0.0
LOAN000327,2024-02-29,0,0.1354,0.435,60.0
LOAN000896,2024-02-29,0,0.0643,0.8384,0.0
LOAN000229,2024-02-29,0,0.1478,0.579,60.0
LOAN000953,2024-02-29,90,0.165,0.6901,
LOAN000534,2024-03-31,30,0.1731,0.6726,0.0
LOAN000930,2024-03-31,30,0.1655,0.7838,0.0
LOAN000539,2024-03-31,90,0.2685,0.2537,0.0
LOAN000697,2024-03-31,30,0.2596,0.649,0.0
LOAN000583,2024-03-31,0,0.071,0.2735,0.0
LOAN000648,2024-03-31,0,0.2539,0.75,30.0
LOAN000144,2024-03-31,0,0.2633,0.4909,0.0
LOAN000671,2024-03-31,0,0.2485,0.3903,0.0
LOAN000373,2024-03-31,0,0.2312,0.3498,90.0
LOAN000083,2024-03-31,0,0.0766,0.2541,0.0
LOAN000259,2024-03-31,60,0.2598,0.5737,0.0
LOAN000242,2024-03-31,30,0.1212,0.3477,0.0
LOAN000000,2024-03-31,0,0.1346,0.3989,0.0
LOAN000749,2024-03-31,0,0.0707,0.785,0.0
LOAN000402,2024-03-31,0,0.2902,0.7567,0.0
LOAN000983,2024-03-31,0,0.249,0.4165,30.0
LOAN000424,2024-03-31,0,0.2974,0.8853,0.0
LOAN000115,2024-03-31,30,0.0781,0.2591,0.0
LOAN000076,2024-03-31,0,0.071,0.6068,0.0
LOAN000804,2024-03-31,0,0.0737,0.4188,30.0
LOAN000896,2024-03-31,90,0.2556,0.6151,0.0
LOAN000178,2024-03-31,60,0.1463,0.4659,0.0
